long,lat,systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsb,anlnr,anlaegstyp,anlaegsbet,dateringsk,datering,fra_aar,til_aar,kommunenav,kommunenr,sevaerdigh,url
12.11035896,55.7111861,97156,20408,42,,,Gerdrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97156/
12.11899286,55.70962742,97157,20408,43,,,Kirkerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97157/
12.11376216,55.72053051,97167,20408,53,,,Kirkerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97167/
12.11528385,55.72043795,97168,20408,53,A,,Kirkerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97168/
12.11469978,55.71910425,97169,20408,54,,,Kirkerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97169/
12.10369851,55.71032986,97170,20408,55,,,Kirkerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97170/
12.102111,55.71079253,97190,20408,75,,,Agernakke,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-3950,-2801,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97190/
12.102111,55.71079253,97190,20408,75,,,Agernakke,Uspecificeret,2,3188,Skaldynge,AXXX,Stenalder,-2900,-2601,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97190/
11.97014052,55.6285734,97200,20409,9,,,Kornerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-3950,-2801,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97200/
11.99066118,55.64200883,97202,20409,11,,,Kornerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97202/
12.0788758,55.64700843,97233,20410,32,,,Roskilde,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97233/
12.08622788,55.6527571,97255,20412,2,,,Haraldsborg Vandmølle,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97255/
12.07071774,55.65306558,97256,20412,3,,,St.Hans Hospitalsjorder,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-6400,-5401,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97256/
12.07071774,55.65306558,97256,20412,3,,,St.Hans Hospitalsjorder,Beretningsnavn,2,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97256/
12.07071774,55.65306558,97256,20412,3,,,St.Hans Hospitalsjorder,Beretningsnavn,3,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97256/
12.05871159,55.65324878,97258,20412,5,,,Bidstrupgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97258/
12.05600805,55.65568957,97259,20412,6,,,St.Hans Hospitalsjorder,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97259/
12.02230647,55.67044127,97260,20412,18,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97260/
12.01423833,55.65302851,97263,20412,10,,,Kongemarksgrd.,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97263/
12.01474823,55.65324972,97264,20412,11,,,Kongemarksgrd.,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97264/
12.01256581,55.66767826,97269,20412,16,,,Kattingeværk,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97269/
12.01471183,55.66972918,97270,20412,17,,,Bregnebjerg Pynt,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97270/
12.02161242,55.65401573,97272,20412,19,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97272/
12.02289963,55.6682331,97273,20412,20,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97273/
12.03028002,55.66699915,97274,20412,21,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97274/
12.03369542,55.67002525,97275,20412,22,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97275/
12.03619323,55.67064669,97276,20412,23,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97276/
12.03990502,55.66866685,97277,20412,24,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97277/
12.04529593,55.66864998,97278,20412,25,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97278/
12.05543846,55.66918886,97279,20412,26,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97279/
12.05871769,55.6659606,97280,20412,27,,,Skt.Jørgensbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97280/
12.00459918,55.64758344,97300,20413,1,,,Østrupgrd.,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97300/
12.11493448,55.70765377,97360,20415,38,,,Lille Valby,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97360/
12.11598598,55.70866094,97373,20415,51,,,Ågerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Roskilde,265,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97373/
11.94571365,55.6615259,97753,20603,53,,,Gjevninge,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97753/
11.92987144,55.6476567,97760,20603,60,,,Gevninge,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97760/
11.93086246,55.64751615,97761,20603,61,,,Gevninge,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97761/
11.84151297,55.70769969,97838,20605,41,,,Kirke-Hyllinge,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97838/
11.81114929,55.65269204,97877,20606,30,,,Kirke-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97877/
11.79217031,55.65922034,97879,20606,32,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97879/
11.79719339,55.66142514,97880,20606,33,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97880/
11.79815279,55.66216734,97881,20606,34,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97881/
11.79924684,55.66189967,97882,20606,35,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97882/
11.78930763,55.65921356,97886,20606,50,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97886/
11.80981779,55.66361764,97890,20606,43,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97890/
11.80774856,55.66203796,97891,20606,44,,,Englerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97891/
11.80443038,55.65966877,97892,20606,45,,,Englerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97892/
11.79301844,55.65996512,97896,20606,49,,,Kirke-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97896/
11.79301844,55.65996512,97896,20606,49,,,Kirke-Sonnerup,"Bebyggelse, havne og industrianlæg",2,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97896/
11.78672084,55.66196915,97898,20606,51,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97898/
11.78407646,55.66212808,97899,20606,52,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97899/
11.782758,55.66192428,97901,20606,54,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97901/
11.78271526,55.66109823,97902,20606,55,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97902/
11.78447279,55.6553951,97910,20606,63,,,Ordrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97910/
11.7838745,55.6548064,97911,20606,64,,,K.-Sonnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97911/
11.80832676,55.63481394,97922,20606,75,,,Nyrupgrd.,"Ejendom, gård, hus",2,3188,Skaldynge,CXXX,Jernalder,-500,374,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/97922/
11.92560423,55.65225343,98059,20609,36,,,Lyndby,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98059/
11.93511582,55.66759631,98060,20609,37,,,Lyndby,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98060/
11.94968715,55.68748265,98061,20609,38,,,Lyndby,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98061/
11.91207719,55.67968812,98072,20609,50,,,Lyndby,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98072/
11.82969639,55.68409695,98084,20611,1,,,Bramsnæs,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98084/
11.83070457,55.69166073,98216,20611,128,,,Bramsnæs No 4,Beretningsnavn,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98216/
11.81556144,55.67295173,98218,20611,119,,,Langtved Færgegaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98218/
11.81703418,55.67374494,98219,20611,120,,,Langtved Færgekro,Offentlige bygninger og pladser,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98219/
11.81618404,55.67475329,98220,20611,121,,,Langtved Færgekro,Offentlige bygninger og pladser,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98220/
11.81664108,55.6755788,98221,20611,122,,,Langtved Færgekro,Offentlige bygninger og pladser,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98221/
11.81721771,55.67651843,98222,20611,123,,,Langtved Færgekro,Offentlige bygninger og pladser,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98222/
11.82826648,55.68214327,98223,20611,124,,,Rye,Uspecificeret,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98223/
11.83044523,55.68300994,98224,20611,125,,,Bramsnæs No 1,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98224/
11.8287154,55.68549494,98225,20611,126,,,Bramsnæs No 2,Beretningsnavn,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98225/
11.82749539,55.68688945,98226,20611,127,,,Bramsnæs No 3,Beretningsnavn,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98226/
11.83236693,55.69110098,98228,20611,129,,,Bramsnæs No 5,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98228/
11.83260967,55.68983687,98229,20611,130,,,Bramsnæs No 5,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98229/
11.83195712,55.68697533,98230,20611,131,,,Bramsnæs,"Landskab, herunder vådområde",1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98230/
11.83178911,55.68597239,98231,20611,132,,,Bramsnæs,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98231/
11.81381796,55.66705876,98238,20611,150,,,Strandskov,"Landskab, herunder vådområde",1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98238/
11.81913418,55.67794866,98240,20611,141,,,Rye,Uspecificeret,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98240/
11.81444191,55.66910301,98246,20611,147,,,Strandskov,"Landskab, herunder vådområde",1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98246/
11.81233476,55.66500725,98247,20611,148,,,Rye,Uspecificeret,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98247/
11.81666292,55.67521873,98251,20611,152,,,Langtved Færgekro,Offentlige bygninger og pladser,1,3188,Skaldynge,OXXX,Oldtid,-5400,-501,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98251/
11.95055039,55.68964639,98280,20612,21,,,Ørbækgrd.,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Lejre,350,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98280/
11.07665993,55.68442766,98324,30101,15,,,Kalundborg,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Kalundborg,326,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98324/
11.06239344,55.68781383,98735,30103,337,,,Hestehave Huse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,OXXX,Oldtid,-250000,1066,Kalundborg,326,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/98735/
10.89491994,55.73262703,99066,30105,133,,,Kigud,Uspecificeret,1,3188,Skaldynge,OXXX,Oldtid,-250000,1066,Kalundborg,326,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/99066/
11.09300136,55.65828388,100022,30110,313,,,Firehøjsmarken,Fortidsminde/lokalt kaldenavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Kalundborg,326,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/100022/
11.13508264,55.66119878,100043,30110,334,,,Kalundborg,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Kalundborg,326,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/100043/
11.1981889,55.52670413,100881,30209,142,,,Vinde-Helsinge,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,CXXX,Jernalder,-500,0,Kalundborg,326,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/100881/
11.7906562,55.70494726,101473,30302,8,,,Dragerup Skov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101473/
11.78959428,55.71439212,101489,30302,24,A,,Dragerup Skov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101489/
11.79066626,55.71401717,101490,30302,24,B,,Dragerup Skov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101490/
11.77261474,55.72038606,101498,30302,32,,,Dragerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101498/
11.77793048,55.72369976,101499,30302,33,,,Dragerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101499/
11.76759418,55.73158298,101518,30302,52,,,Kirsebærholmen,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101518/
11.78149693,55.72121889,101519,30302,53,,,Dragerupgrd.,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101519/
11.70115342,55.71873419,101561,30303,20,,,Strandmøllegaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101561/
11.73138413,55.71903611,101613,30303,72,,,Møllevangen,"Bebyggelse, havne og industrianlæg",2,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101613/
11.74041193,55.72014732,101615,30303,74,,,Papfabrikken,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/101615/
11.77723413,55.64680368,102790,30316,96,,,Strandgrd.,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/102790/
11.79038565,55.64352968,102792,30316,98,,,Ølholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/102792/
11.79104669,55.69859197,103034,30319,1,,,Bretved,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103034/
11.80612208,55.68684975,103041,30319,8,,,Eriksholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103041/
11.80172433,55.68298596,103042,30319,9,,,Kalvehaven,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103042/
11.80320747,55.68147784,103044,30319,11,,,Eriksholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103044/
11.8051568,55.6760397,103045,30319,12,,,Eriksholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103045/
11.80578975,55.67399364,103047,30319,14,,,Eriksholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103047/
11.80578975,55.67399364,103047,30319,14,,,Eriksholm,Uspecificeret,2,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103047/
11.78549098,55.67106726,103050,30319,17,,,Tempelhuse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103050/
11.780218,55.67072842,103051,30319,18,,,Tempelhuse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103051/
11.80425927,55.67461294,103054,30319,32,,,Eriksholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103054/
11.76534224,55.66323505,103059,30319,26,,,Aagerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103059/
11.77261227,55.65742569,103062,30319,29,,,Asholm,Fortidsminde/lokalt kaldenavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103062/
11.77261227,55.65742569,103062,30319,29,,,Asholm,Fortidsminde/lokalt kaldenavn,2,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103062/
11.80160991,55.68205369,103066,30319,33,,,Eriksholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103066/
11.79633583,55.68149981,103067,30319,34,,,Eriksholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103067/
11.79365294,55.6809137,103068,30319,35,,,Eriksholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Holbæk,316,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/103068/
